trip_id,start_date,route_id,stop_sequence,vehicle_id,scheduled_departure_time,real_departure_time
1337170,20201119,17,22,3376.0,1080.0,1146.0
1337170,20201120,17,22,3529.0,1080.0,1266.0
1337170,20201123,17,22,3369.0,1080.0,1176.0
1337170,20201124,17,22,3377.0,1080.0,1161.0
1337170,20201125,17,22,3359.0,1080.0,1236.0
1337170,20201126,17,22,3561.0,1080.0,1161.0
1337170,20201127,17,22,3540.0,1080.0,1146.0
1337170,20201105,17,22,3362.0,1080.0,1146.0
1337170,20201106,17,22,3375.0,1080.0,1161.0
1337170,20201109,17,22,3560.0,1080.0,1131.0
1337170,20201110,17,22,3532.0,1080.0,1116.0
1337170,20201111,17,22,3559.0,1080.0,1146.0
1337170,20201105,17,23,3362.0,1139.0,1230.0
1337170,20201106,17,23,3375.0,1139.0,1245.0
1337170,20201109,17,23,3560.0,1139.0,1215.0
1337170,20201110,17,23,3532.0,1139.0,1200.0
1337170,20201111,17,23,3559.0,1139.0,1230.0
1337170,20201112,17,23,3356.0,1139.0,1215.0
1337170,20201113,17,23,3531.0,1139.0,1230.0
1337170,20201116,17,23,3542.0,1139.0,1215.0
1337170,20201117,17,23,3541.0,1139.0,1125.0
1337170,20201118,17,23,3556.0,1139.0,1110.0
1337170,20201119,17,23,3376.0,1139.0,1230.0
1337170,20201120,17,23,3529.0,1139.0,1350.0
1337170,20201123,17,23,3369.0,1139.0,1260.0
1337170,20201124,17,23,3377.0,1139.0,1245.0
1337170,20201125,17,23,3359.0,1139.0,1320.0
1337170,20201126,17,23,3561.0,1139.0,1245.0
1337170,20201127,17,23,3540.0,1139.0,1230.0
1337170,20201105,17,23,3362.0,1139.0,1230.0
1337170,20201106,17,23,3375.0,1139.0,1245.0
1337170,20201109,17,23,3560.0,1139.0,1215.0
1337170,20201110,17,23,3532.0,1139.0,1200.0
1337170,20201111,17,23,3559.0,1139.0,1230.0
1337170,20201105,17,24,3362.0,1233.0,1304.0
1337170,20201106,17,24,3375.0,1233.0,1229.0
1337170,20201109,17,24,3560.0,1233.0,1238.0
1337170,20201110,17,24,3532.0,1233.0,1229.0
1337170,20201111,17,24,3559.0,1233.0,1217.0
1337170,20201112,17,24,3356.0,1233.0,1244.0
1337170,20201113,17,24,3531.0,1233.0,1244.0
1337170,20201116,17,24,3542.0,1233.0,1229.0
1337170,20201117,17,24,3541.0,1233.0,1199.0
1337170,20201118,17,24,3556.0,1233.0,1139.0
1337170,20201119,17,24,3376.0,1233.0,1222.0
1337170,20201120,17,24,3529.0,1233.0,1409.0
1337170,20201123,17,24,3369.0,1233.0,1289.0
1337170,20201124,17,24,3377.0,1233.0,1199.0
1337170,20201125,17,24,3359.0,1233.0,1349.0
1337170,20201126,17,24,3561.0,1233.0,1244.0
1337170,20201127,17,24,3540.0,1233.0,1424.0
1337170,20201105,17,24,3362.0,1233.0,1304.0
1337170,20201106,17,24,3375.0,1233.0,1229.0
1337170,20201109,17,24,3560.0,1233.0,1238.0
1337170,20201110,17,24,3532.0,1233.0,1229.0
1337170,20201111,17,24,3559.0,1233.0,1217.0
1337170,20201105,17,25,3362.0,1287.0,1398.0
1337170,20201106,17,25,3375.0,1287.0,1323.0
1337170,20201109,17,25,3560.0,1287.0,1308.0
1337170,20201110,17,25,3532.0,1287.0,1323.0
1337170,20201111,17,25,3559.0,1287.0,1293.0
1337170,20201112,17,25,3356.0,1287.0,1338.0
1337170,20201113,17,25,3531.0,1287.0,1338.0
1337170,20201116,17,25,3542.0,1287.0,1229.0
1337170,20201117,17,25,3541.0,1287.0,1293.0
1337170,20201118,17,25,3556.0,1287.0,1233.0
1337170,20201119,17,25,3376.0,1287.0,1278.0
1337170,20201120,17,25,3529.0,1287.0,1503.0
1337170,20201123,17,25,3369.0,1287.0,1383.0
1337170,20201124,17,25,3377.0,1287.0,1293.0
1337170,20201125,17,25,3359.0,1287.0,1443.0
1337170,20201126,17,25,3561.0,1287.0,1338.0
1337170,20201127,17,25,3540.0,1287.0,1518.0
1337170,20201105,17,25,3362.0,1287.0,1398.0
1337170,20201106,17,25,3375.0,1287.0,1323.0
1337170,20201109,17,25,3560.0,1287.0,1308.0
1337170,20201110,17,25,3532.0,1287.0,1323.0
1337170,20201111,17,25,3559.0,1287.0,1293.0
1337170,20201105,17,26,3362.0,1309.0,1452.0
1337170,20201106,17,26,3375.0,1309.0,1377.0
1337170,20201109,17,26,3560.0,1309.0,1362.0
1337170,20201110,17,26,3532.0,1309.0,1377.0
1337170,20201111,17,26,3559.0,1309.0,1347.0
1337170,20201112,17,26,3356.0,1309.0,1392.0
1337170,20201113,17,26,3531.0,1309.0,1392.0
1337170,20201116,17,26,3542.0,1309.0,1272.0
1337170,20201117,17,26,3541.0,1309.0,1347.0
1337170,20201118,17,26,3556.0,1309.0,1287.0
1337170,20201119,17,26,3376.0,1309.0,1332.0
1337170,20201120,17,26,3529.0,1309.0,1557.0
1337170,20201123,17,26,3369.0,1309.0,1437.0
1337170,20201124,17,26,3377.0,1309.0,1347.0
1337170,20201125,17,26,3359.0,1309.0,1497.0
1337170,20201126,17,26,3561.0,1309.0,1392.0
1337170,20201127,17,26,3540.0,1309.0,1572.0
1337170,20201105,17,26,3362.0,1309.0,1452.0
1337170,20201106,17,26,3375.0,1309.0,1377.0
1337170,20201109,17,26,3560.0,1309.0,1362.0
1337170,20201110,17,26,3532.0,1309.0,1377.0
1337170,20201111,17,26,3559.0,1309.0,1347.0
1337170,20201105,17,27,3362.0,1380.0,1474.0
1337170,20201106,17,27,3375.0,1380.0,1399.0
1337170,20201109,17,27,3560.0,1380.0,1384.0
1337170,20201110,17,27,3532.0,1380.0,1399.0
1337170,20201111,17,27,3559.0,1380.0,1369.0
1337170,20201112,17,27,3356.0,1380.0,1414.0
1337170,20201113,17,27,3531.0,1380.0,1414.0
1337170,20201116,17,27,3542.0,1380.0,1294.0
1337170,20201117,17,27,3541.0,1380.0,1369.0
1337170,20201118,17,27,3556.0,1380.0,1309.0
1337170,20201119,17,27,3376.0,1380.0,1354.0
1337170,20201120,17,27,3529.0,1380.0,1579.0
1337170,20201123,17,27,3369.0,1380.0,1459.0
1337170,20201124,17,27,3377.0,1380.0,1369.0
1337170,20201125,17,27,3359.0,1380.0,1519.0
1337170,20201126,17,27,3561.0,1380.0,1414.0
1337170,20201127,17,27,3540.0,1380.0,1594.0
1337170,20201105,17,27,3362.0,1380.0,1474.0
1337170,20201106,17,27,3375.0,1380.0,1399.0
1337170,20201109,17,27,3560.0,1380.0,1384.0
1337170,20201110,17,27,3532.0,1380.0,1399.0
1337170,20201111,17,27,3559.0,1380.0,1369.0
1337170,20201105,17,28,3362.0,1470.0,1545.0
1337170,20201106,17,28,3375.0,1470.0,1470.0
1337170,20201109,17,28,3560.0,1470.0,1455.0
1337170,20201110,17,28,3532.0,1470.0,1470.0
1337170,20201111,17,28,3559.0,1470.0,1440.0
1337170,20201112,17,28,3356.0,1470.0,1485.0
1337170,20201113,17,28,3531.0,1470.0,1485.0
1337170,20201116,17,28,3542.0,1470.0,1380.0
1337170,20201117,17,28,3541.0,1470.0,1440.0
1337170,20201118,17,28,3556.0,1470.0,1380.0
1337170,20201119,17,28,3376.0,1470.0,1425.0
1337170,20201120,17,28,3529.0,1470.0,1650.0
1337170,20201123,17,28,3369.0,1470.0,1530.0
1337170,20201124,17,28,3377.0,1470.0,1440.0
1337170,20201125,17,28,3359.0,1470.0,1590.0
1337170,20201126,17,28,3561.0,1470.0,1485.0
1337170,20201127,17,28,3540.0,1470.0,1665.0
1337170,20201105,17,28,3362.0,1470.0,1545.0
1337170,20201106,17,28,3375.0,1470.0,1470.0
1337170,20201109,17,28,3560.0,1470.0,1455.0
1337170,20201110,17,28,3532.0,1470.0,1470.0
1337170,20201111,17,28,3559.0,1470.0,1440.0
1337170,20201105,17,29,3362.0,1567.0,1544.0
1342619,20201111,1,9,3130.0,360.0,465.0
1342619,20201112,01,9,3512.0,360.0,465.0
1342619,20201113,01,9,3147.0,360.0,480.0
1342619,20201116,1,9,3548.0,360.0,480.0
1342619,20201117,01,9,3167.0,360.0,450.0
1342619,20201118,01,9,3320.0,360.0,360.0
1342619,20201119,01,9,3344.0,360.0,390.0
1342619,20201123,01,9,3307.0,360.0,390.0
1342619,20201124,01,9,3301.0,360.0,525.0
1342619,20201125,01,9,3327.0,360.0,720.0
1342619,20201126,01,9,3170.0,360.0,780.0
1342619,20201127,01,9,3132.0,360.0,870.0
1342619,20201105,1,9,3507.0,360.0,495.0
1342619,20201106,01,9,3513.0,360.0,510.0
1342619,20201109,01,9,3332.0,360.0,600.0
1342619,20201110,1,9,3317.0,360.0,735.0
1342619,20201111,1,9,3130.0,360.0,465.0
1342619,20201105,1,10,3507.0,394.0,574.0
1342619,20201106,01,10,3513.0,394.0,634.0
1342619,20201109,01,10,3332.0,394.0,754.0
1342619,20201110,1,10,3317.0,394.0,814.0
1342619,20201111,1,10,3130.0,394.0,559.0
1335069,20201105,13,5,3521.0,186.0,156.0
1335069,20201106,13,5,3501.0,186.0,171.0
1335069,20201109,13,5,3178.0,186.0,111.0
1335069,20201110,13,5,3170.0,186.0,276.0
1335069,20201111,13,5,3336.0,186.0,291.0
1335069,20201105,13,6,3521.0,225.0,195.0
1335069,20201106,13,6,3501.0,225.0,210.0
1335069,20201109,13,6,3178.0,225.0,150.0
1335069,20201110,13,6,3170.0,225.0,315.0
1335069,20201111,13,6,3336.0,225.0,330.0
1335069,20201112,13,6,3150.0,225.0,195.0
1335069,20201113,13,6,3351.0,225.0,105.0
1335069,20201116,13,6,3343.0,225.0,90.0
1335069,20201117,13,6,3335.0,225.0,240.0
1335069,20201118,13,6,3501.0,225.0,195.0
1335069,20201119,13,6,3153.0,225.0,270.0
1335069,20201120,13,6,3142.0,225.0,120.0
1335069,20201123,13,6,3329.0,225.0,210.0
1335069,20201124,13,6,3174.0,225.0,165.0
1335069,20201125,13,6,3143.0,225.0,255.0
1335069,20201126,13,6,3162.0,225.0,270.0
1335069,20201127,13,6,3351.0,225.0,330.0
1335139,20201124,13,18,3359.0,810.0,1050.0
1335139,20201125,13,18,3539.0,810.0,870.0
1335139,20201126,13,18,3375.0,810.0,720.0
1335139,20201127,13,18,3546.0,810.0,1080.0
1335139,20201105,13,18,3528.0,810.0,1050.0
1335139,20201106,13,18,3529.0,810.0,975.0
1335139,20201109,13,18,3365.0,810.0,870.0
1335139,20201110,13,18,3029.0,810.0,1245.0
1335139,20201111,13,18,3542.0,810.0,1260.0
1335139,20201105,13,17,3528.0,785.0,1025.0
1335139,20201106,13,17,3529.0,785.0,950.0
1335139,20201109,13,17,3365.0,785.0,845.0
1335139,20201110,13,17,3029.0,785.0,1220.0
1335139,20201111,13,17,3542.0,785.0,1235.0
1335139,20201112,13,17,3350.0,785.0,1025.0
1335139,20201113,13,17,3377.0,785.0,1160.0
1335139,20201116,13,17,3369.0,785.0,1145.0
1335139,20201117,13,17,3365.0,785.0,969.0
1335139,20201118,13,17,3357.0,785.0,1205.0
1335139,20201119,13,17,3368.0,785.0,1130.0
1335139,20201120,13,17,3357.0,785.0,1235.0
1335139,20201123,13,17,3561.0,785.0,1145.0
1335139,20201124,13,17,3359.0,785.0,1025.0
1335139,20201125,13,17,3539.0,785.0,845.0
1335139,20201126,13,17,3375.0,785.0,695.0
1335139,20201127,13,17,3546.0,785.0,1055.0
1335139,20201105,13,17,3528.0,785.0,1025.0
1335139,20201106,13,17,3529.0,785.0,950.0
1335139,20201109,13,17,3365.0,785.0,845.0
1335139,20201110,13,17,3029.0,785.0,1220.0
1335139,20201111,13,17,3542.0,785.0,1235.0
1335139,20201105,13,16,3528.0,724.0,1015.0
1335139,20201106,13,16,3529.0,724.0,889.0
1335139,20201109,13,16,3365.0,724.0,784.0
1335139,20201110,13,16,3029.0,724.0,1159.0
1335139,20201111,13,16,3542.0,724.0,1174.0
1335139,20201112,13,16,3350.0,724.0,1016.0
1335139,20201113,13,16,3377.0,724.0,1099.0
1335139,20201116,13,16,3369.0,724.0,1127.0
1335139,20201117,13,16,3365.0,724.0,969.0
1335139,20201118,13,16,3357.0,724.0,1144.0
1335139,20201119,13,16,3368.0,724.0,1069.0
1335139,20201120,13,16,3357.0,724.0,1174.0
1335139,20201123,13,16,3561.0,724.0,1084.0
1335139,20201124,13,16,3359.0,724.0,975.0
1335139,20201125,13,16,3539.0,724.0,816.0
1335139,20201126,13,16,3375.0,724.0,634.0
1335139,20201127,13,16,3546.0,724.0,1021.0
1335139,20201105,13,16,3528.0,724.0,1015.0
1335139,20201106,13,16,3529.0,724.0,889.0
1335139,20201109,13,16,3365.0,724.0,784.0
1335139,20201110,13,16,3029.0,724.0,1159.0
1335139,20201111,13,16,3542.0,724.0,1174.0
1335139,20201105,13,27,3528.0,1255.0,1540.0
1335139,20201106,13,27,3529.0,1255.0,1450.0
1335139,20201109,13,27,3365.0,1255.0,1360.0
1335139,20201110,13,27,3029.0,1255.0,1705.0
1335139,20201111,13,27,3542.0,1255.0,1720.0
1335139,20201112,13,27,3350.0,1255.0,1525.0
1335139,20201113,13,27,3377.0,1255.0,1645.0
1335139,20201116,13,27,3369.0,1255.0,1645.0
1335139,20201117,13,27,3365.0,1255.0,1450.0
1335139,20201118,13,27,3357.0,1255.0,1705.0
1335139,20201119,13,27,3368.0,1255.0,1615.0
1335139,20201120,13,27,3357.0,1255.0,1705.0
1335139,20201123,13,27,3561.0,1255.0,1630.0
1335139,20201124,13,27,3359.0,1255.0,1525.0
1335139,20201125,13,27,3539.0,1255.0,1360.0
1335139,20201126,13,27,3375.0,1255.0,1180.0
1335139,20201127,13,27,3546.0,1255.0,1525.0
1335139,20201105,13,27,3528.0,1255.0,1540.0
1335139,20201106,13,27,3529.0,1255.0,1450.0
1335139,20201109,13,27,3365.0,1255.0,1360.0
1335139,20201110,13,27,3029.0,1255.0,1705.0
1335139,20201111,13,27,3542.0,1255.0,1720.0
1335139,20201105,13,28,3528.0,1320.0,1605.0
1335139,20201106,13,28,3529.0,1320.0,1515.0
1335139,20201109,13,28,3365.0,1320.0,1425.0
1335139,20201110,13,28,3029.0,1320.0,1770.0
1335139,20201111,13,28,3542.0,1320.0,1785.0
1335139,20201112,13,28,3350.0,1320.0,1590.0
1335139,20201113,13,28,3377.0,1320.0,1710.0
1335139,20201116,13,28,3369.0,1320.0,1710.0
1335139,20201117,13,28,3365.0,1320.0,1515.0
1335139,20201118,13,28,3357.0,1320.0,1770.0
1335139,20201119,13,28,3368.0,1320.0,1680.0
1335139,20201120,13,28,3357.0,1320.0,1770.0
1335139,20201123,13,28,3561.0,1320.0,1695.0
1335139,20201124,13,28,3359.0,1320.0,1590.0
1335139,20201125,13,28,3539.0,1320.0,1425.0
1335139,20201126,13,28,3375.0,1320.0,1245.0
1335139,20201127,13,28,3546.0,1320.0,1590.0
1335139,20201105,13,28,3528.0,1320.0,1605.0
1335139,20201106,13,28,3529.0,1320.0,1515.0
1335139,20201109,13,28,3365.0,1320.0,1425.0
1335139,20201110,13,28,3029.0,1320.0,1770.0
1335139,20201111,13,28,3542.0,1320.0,1785.0
1335139,20201105,13,29,3528.0,1401.0,1620.0
1335139,20201106,13,29,3529.0,1401.0,1515.0
1335139,20201109,13,29,3365.0,1401.0,1425.0
1335139,20201110,13,29,3029.0,1401.0,1770.0
1335139,20201111,13,29,3542.0,1401.0,1800.0
1335139,20201112,13,29,3350.0,1401.0,1590.0
1335139,20201113,13,29,3377.0,1401.0,1740.0
1335139,20201116,13,29,3369.0,1401.0,1710.0
1335139,20201117,13,29,3365.0,1401.0,1515.0
1335139,20201118,13,29,3357.0,1401.0,1800.0
1335139,20201119,13,29,3368.0,1401.0,1680.0
1335139,20201120,13,29,3357.0,1401.0,1770.0
1335139,20201123,13,29,3561.0,1401.0,1740.0
1335139,20201124,13,29,3359.0,1401.0,1620.0
1335139,20201125,13,29,3539.0,1401.0,1425.0
1335139,20201126,13,29,3375.0,1401.0,1320.0
1335139,20201127,13,29,3546.0,1401.0,1620.0
1335139,20201105,13,29,3528.0,1401.0,1620.0
1335139,20201106,13,29,3529.0,1401.0,1515.0
1335139,20201109,13,29,3365.0,1401.0,1425.0
1335139,20201110,13,29,3029.0,1401.0,1770.0
1335139,20201111,13,29,3542.0,1401.0,1800.0
1335139,20201105,13,30,3528.0,1479.0,1641.0
1335139,20201106,13,30,3529.0,1479.0,1551.0
1335139,20201109,13,30,3365.0,1479.0,1400.0
1335139,20201110,13,30,3029.0,1479.0,1821.0
1335139,20201111,13,30,3542.0,1479.0,1866.0
1335139,20201112,13,30,3350.0,1479.0,1626.0
1335139,20201113,13,30,3377.0,1479.0,1746.0
1335139,20201116,13,30,3369.0,1479.0,1731.0
1335139,20201117,13,30,3365.0,1479.0,1521.0
1335139,20201118,13,30,3357.0,1479.0,1821.0
1335139,20201119,13,30,3368.0,1479.0,1746.0
1335139,20201120,13,30,3357.0,1479.0,1762.0
1335139,20201123,13,30,3561.0,1479.0,1746.0
1335139,20201124,13,30,3359.0,1479.0,1656.0
1335139,20201125,13,30,3539.0,1479.0,1424.0
1335139,20201126,13,30,3375.0,1479.0,1326.0
1335139,20201127,13,30,3546.0,1479.0,1746.0
1335139,20201106,13,30,3529.0,1479.0,1551.0
1335139,20201109,13,30,3365.0,1479.0,1400.0
1335139,20201110,13,30,3029.0,1479.0,1821.0
1335139,20201111,13,30,3542.0,1479.0,1866.0
1335139,20201105,13,31,3528.0,1524.0,1719.0
1335139,20201106,13,31,3529.0,1524.0,1629.0
1335139,20201109,13,31,3365.0,1524.0,1464.0
1335139,20201110,13,31,3029.0,1524.0,1899.0
1335139,20201111,13,31,3542.0,1524.0,1944.0
1335139,20201112,13,31,3350.0,1524.0,1704.0
1335139,20201113,13,31,3377.0,1524.0,1824.0
1335139,20201116,13,31,3369.0,1524.0,1809.0
1335139,20201117,13,31,3365.0,1524.0,1599.0
1335139,20201118,13,31,3357.0,1524.0,1899.0
1335139,20201119,13,31,3368.0,1524.0,1824.0
1335139,20201120,13,31,3357.0,1524.0,1809.0
1335139,20201123,13,31,3561.0,1524.0,1824.0
1334454,20201105,106,9,3033.0,540.0,540.0
1334454,20201106,106,9,3033.0,540.0,540.0
1334454,20201109,106,9,3544.0,540.0,540.0
1334454,20201110,106,9,3370.0,540.0,540.0
1334454,20201111,106,9,3026.0,540.0,705.0
1334454,20201112,106,9,3544.0,540.0,540.0
1334454,20201113,106,9,3362.0,540.0,540.0
1334454,20201116,106,9,3541.0,540.0,540.0
1334454,20201117,106,9,3031.0,540.0,540.0
1334454,20201118,106,9,3360.0,540.0,765.0
1334454,20201119,106,9,3375.0,540.0,540.0
1334454,20201120,106,9,3537.0,540.0,540.0
1334454,20201123,106,9,3377.0,540.0,540.0
1334454,20201124,106,9,3031.0,540.0,540.0
1334454,20201125,106,9,3558.0,540.0,540.0
1334454,20201126,106,9,3358.0,540.0,540.0
1334454,20201127,106,9,3536.0,540.0,585.0
1334454,20201105,106,9,3033.0,540.0,540.0
1334454,20201106,106,9,3033.0,540.0,540.0
1334454,20201109,106,9,3544.0,540.0,540.0
1334454,20201110,106,9,3370.0,540.0,540.0
1334454,20201111,106,9,3026.0,540.0,705.0
1334454,20201105,106,8,3033.0,480.0,375.0
1334454,20201106,106,8,3033.0,480.0,450.0
1334454,20201109,106,8,3544.0,480.0,390.0
1334454,20201110,106,8,3370.0,480.0,390.0
1334454,20201111,106,8,3026.0,480.0,645.0
1334454,20201112,106,8,3544.0,480.0,375.0
1334454,20201113,106,8,3362.0,480.0,390.0
1334454,20201116,106,8,3541.0,480.0,375.0
1334454,20201117,106,8,3031.0,480.0,390.0
1334454,20201118,106,8,3360.0,480.0,705.0
1334454,20201119,106,8,3375.0,480.0,390.0
1334454,20201120,106,8,3537.0,480.0,375.0
1334454,20201123,106,8,3377.0,480.0,375.0
1334454,20201124,106,8,3031.0,480.0,390.0
1334454,20201125,106,8,3558.0,480.0,435.0
1334454,20201126,106,8,3358.0,480.0,390.0
1334454,20201127,106,8,3536.0,480.0,525.0
1334454,20201105,106,8,3033.0,480.0,375.0
1334454,20201106,106,8,3033.0,480.0,450.0
1334454,20201109,106,8,3544.0,480.0,390.0
1334454,20201110,106,8,3370.0,480.0,390.0
1334454,20201111,106,8,3026.0,480.0,645.0
1334454,20201105,106,7,3033.0,429.0,324.0
1334454,20201106,106,7,3033.0,429.0,399.0
1334454,20201109,106,7,3544.0,429.0,339.0
1334454,20201110,106,7,3370.0,429.0,339.0
1334454,20201111,106,7,3026.0,429.0,594.0
1334454,20201112,106,7,3544.0,429.0,324.0
1334454,20201113,106,7,3362.0,429.0,339.0
1334454,20201116,106,7,3541.0,429.0,324.0
1334454,20201117,106,7,3031.0,429.0,339.0
1334454,20201118,106,7,3360.0,429.0,654.0
1334454,20201119,106,7,3375.0,429.0,339.0
1334454,20201120,106,7,3537.0,429.0,324.0
1334454,20201123,106,7,3377.0,429.0,324.0
1334454,20201124,106,7,3031.0,429.0,339.0
1334454,20201125,106,7,3558.0,429.0,384.0
1334454,20201126,106,7,3358.0,429.0,339.0
1334454,20201127,106,7,3536.0,429.0,474.0
1334454,20201105,106,7,3033.0,429.0,324.0
1334454,20201106,106,7,3033.0,429.0,399.0
1334454,20201109,106,7,3544.0,429.0,339.0
1334454,20201110,106,7,3370.0,429.0,339.0
1334454,20201111,106,7,3026.0,429.0,594.0
1334454,20201105,106,6,3033.0,389.0,284.0
1334454,20201106,106,6,3033.0,389.0,359.0
1334454,20201109,106,6,3544.0,389.0,299.0
1334454,20201110,106,6,3370.0,389.0,299.0
1334454,20201111,106,6,3026.0,389.0,554.0
1334454,20201112,106,6,3544.0,389.0,284.0
1334454,20201113,106,6,3362.0,389.0,299.0
1334454,20201116,106,6,3541.0,389.0,287.0
1334454,20201117,106,6,3031.0,389.0,299.0
1334454,20201118,106,6,3360.0,389.0,629.0
1334454,20201119,106,6,3375.0,389.0,299.0
1334454,20201120,106,6,3537.0,389.0,284.0
1334454,20201123,106,6,3377.0,389.0,284.0
1334454,20201124,106,6,3031.0,389.0,299.0
1334454,20201125,106,6,3558.0,389.0,344.0
1334454,20201126,106,6,3358.0,389.0,299.0
1334454,20201127,106,6,3536.0,389.0,434.0
1334454,20201105,106,6,3033.0,389.0,284.0
1334454,20201106,106,6,3033.0,389.0,359.0
1334454,20201109,106,6,3544.0,389.0,299.0
1334454,20201110,106,6,3370.0,389.0,299.0
1334454,20201111,106,6,3026.0,389.0,554.0
1334454,20201105,106,5,3033.0,333.0,228.0
1334454,20201106,106,5,3033.0,333.0,303.0
1334454,20201109,106,5,3544.0,333.0,272.0
1334454,20201110,106,5,3370.0,333.0,288.0
1334454,20201111,106,5,3026.0,333.0,514.0
1334454,20201112,106,5,3544.0,333.0,228.0
1334454,20201113,106,5,3362.0,333.0,243.0
1334454,20201116,106,5,3541.0,333.0,287.0
1334454,20201117,106,5,3031.0,333.0,249.0
1334454,20201118,106,5,3360.0,333.0,629.0
1334454,20201119,106,5,3375.0,333.0,290.0
1334454,20201120,106,5,3537.0,333.0,241.0
1334454,20201123,106,5,3377.0,333.0,275.0
1334454,20201124,106,5,3031.0,333.0,243.0
1334454,20201125,106,5,3558.0,333.0,313.0
1334454,20201126,106,5,3358.0,333.0,243.0
1334454,20201127,106,5,3536.0,333.0,418.0
1334454,20201105,106,5,3033.0,333.0,228.0
1334454,20201106,106,5,3033.0,333.0,303.0
1334454,20201109,106,5,3544.0,333.0,272.0
1334454,20201110,106,5,3370.0,333.0,288.0
1343648,20201112,93,24,3541.0,824.0,929.0
1343648,20201113,93,24,3373.0,824.0,959.0
1343648,20201116,93,24,3556.0,824.0,839.0
1343648,20201117,93,24,3355.0,824.0,1034.0
1343648,20201118,93,24,3373.0,824.0,1034.0
1343648,20201119,93,24,3350.0,824.0,1034.0
1343648,20201120,93,24,3561.0,824.0,1094.0
1343648,20201123,93,24,3540.0,824.0,1049.0
1343648,20201124,93,24,3365.0,824.0,899.0
1343648,20201125,93,24,3360.0,824.0,989.0
1343648,20201126,93,24,3368.0,824.0,1169.0
1343648,20201127,93,24,3559.0,824.0,1034.0
1343648,20201105,93,24,3376.0,824.0,1109.0
1343648,20201106,93,24,3537.0,824.0,959.0
1343648,20201109,93,24,3556.0,824.0,824.0
1343648,20201110,93,24,3350.0,824.0,959.0
1343648,20201111,93,24,3367.0,824.0,1124.0
1343648,20201105,93,23,3376.0,790.0,1075.0
1343648,20201106,93,23,3537.0,790.0,925.0
1343648,20201109,93,23,3556.0,790.0,790.0
1343648,20201110,93,23,3350.0,790.0,925.0
1343648,20201111,93,23,3367.0,790.0,1090.0
1343648,20201112,93,23,3541.0,790.0,895.0
1343648,20201113,93,23,3373.0,790.0,925.0
1343648,20201116,93,23,3556.0,790.0,805.0
1343648,20201117,93,23,3355.0,790.0,1000.0
1343648,20201118,93,23,3373.0,790.0,1000.0
1343648,20201119,93,23,3350.0,790.0,1000.0
1343648,20201120,93,23,3561.0,790.0,1060.0
1343648,20201123,93,23,3540.0,790.0,1015.0
1343648,20201124,93,23,3365.0,790.0,865.0
1343648,20201125,93,23,3360.0,790.0,955.0
1343648,20201126,93,23,3368.0,790.0,1135.0
1343648,20201127,93,23,3559.0,790.0,1000.0
1343648,20201105,93,23,3376.0,790.0,1075.0
1343648,20201106,93,23,3537.0,790.0,925.0
1343648,20201109,93,23,3556.0,790.0,790.0
1343648,20201110,93,23,3350.0,790.0,925.0
1343648,20201111,93,23,3367.0,790.0,1090.0
1343648,20201105,93,22,3376.0,750.0,1035.0
1343648,20201106,93,22,3537.0,750.0,885.0
1343648,20201109,93,22,3556.0,750.0,750.0
1343648,20201110,93,22,3350.0,750.0,885.0
1343648,20201111,93,22,3367.0,750.0,1050.0
1343648,20201112,93,22,3541.0,750.0,855.0
1343648,20201113,93,22,3373.0,750.0,885.0
1343648,20201116,93,22,3556.0,750.0,765.0
1343648,20201117,93,22,3355.0,750.0,960.0
1343648,20201118,93,22,3373.0,750.0,960.0
1343648,20201119,93,22,3350.0,750.0,960.0
1343648,20201120,93,22,3561.0,750.0,1020.0
1343648,20201123,93,22,3540.0,750.0,975.0
1343648,20201124,93,22,3365.0,750.0,825.0
1343648,20201125,93,22,3360.0,750.0,915.0
1343648,20201126,93,22,3368.0,750.0,1095.0
1343648,20201127,93,22,3559.0,750.0,960.0
1343648,20201105,93,22,3376.0,750.0,1035.0
1343648,20201106,93,22,3537.0,750.0,885.0
1343648,20201109,93,22,3556.0,750.0,750.0
1343648,20201110,93,22,3350.0,750.0,885.0
1343648,20201111,93,22,3367.0,750.0,1050.0
1343648,20201105,93,21,3376.0,707.0,992.0
1343648,20201106,93,21,3537.0,707.0,842.0
1343648,20201109,93,21,3556.0,707.0,707.0
1343648,20201110,93,21,3350.0,707.0,842.0
1343648,20201111,93,21,3367.0,707.0,1007.0
1343648,20201112,93,21,3541.0,707.0,812.0
1343648,20201113,93,21,3373.0,707.0,842.0
1343648,20201116,93,21,3556.0,707.0,722.0
1343648,20201117,93,21,3355.0,707.0,917.0
1343648,20201118,93,21,3373.0,707.0,917.0
1343648,20201119,93,21,3350.0,707.0,917.0
1343648,20201120,93,21,3561.0,707.0,977.0
1343648,20201123,93,21,3540.0,707.0,932.0
1343648,20201124,93,21,3365.0,707.0,782.0
1343648,20201125,93,21,3360.0,707.0,872.0
1343648,20201126,93,21,3368.0,707.0,1052.0
1343648,20201127,93,21,3559.0,707.0,917.0
1343648,20201105,93,21,3376.0,707.0,992.0
1343648,20201106,93,21,3537.0,707.0,842.0
1343648,20201109,93,21,3556.0,707.0,707.0
1343648,20201110,93,21,3350.0,707.0,842.0
1343648,20201111,93,21,3367.0,707.0,1007.0
1343648,20201105,93,20,3376.0,659.0,944.0
1343648,20201106,93,20,3537.0,659.0,794.0
